Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
No7,No7 Medium Perfect Light Pressed Powder,02,Facial Powder,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
TALC, NYLON 6/12, DIMETHICONE, CETYL DIMETHICONE, ZINC STEARATE, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, PANTHENOL, TOCOPHERYL ACETATE, AQUA (WATER), SODIUM HYALURONATE, [+/- (MAY CONTAIN) CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES)].","Product's animal testing policies,Unknown"
Cai Para Mi,"Cai Para Mi Pressed Powder, Nude",02,Facial Powder,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
: Mica, Kaolin, Magnesium Stearate, Dimethicone, Mineral Oil, Ethylhexyl Palmitate, Phenoxyethanol, and CI 77891 [Titanium Dioxide].","Product's animal testing policies,Unknown"
,"Maybelline New York Fit Me! Matte + Poreless Powder, 110 Porcelain",02,Facial Powder,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
G3480 TALC, PERLITE, TRIISOSTEARIN, PHENYL TRIMETHICONE, MAGNESIUM STEARATE, CAPRYLYL GLYCOL. [+/- MAY CONTAIN: CI 77891/TITANIUM DIOXIDE, CI 77491, CI 77492, CI 77499/IRON OXIDES) F.I.L.#D166492/2","Product's animal testing policies,Unknown"
Clove + Hallow,"Clove + Hallow Bronzing Powder, Cabo",02,Facial Powder,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
Mica, Silica, Boron Nitride, Fractionated Coconut Oil, Magnesium Stearate, Organic Jojoba Oil, Salicylic Acid, Gluconalactone, Rice Bran Extract, Lauroyl Lysine, Sodium Benzoate, Sunflower Extract, Rosemary leaf Extract, Vitamin E; May Contain Zinc Oxide, Titanium Dioxide, Iron Oxides","Product's animal testing policies,PETA Cruelty-free Companies"
Hard Candy,"Hard Candy Stay'n Slay Translucent Setting Powder, 2292",02,Facial Powder,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
MICA, POLYMETHYLSILSESQUIOXANE, SILICA, OCTYLDODECYL STEAROYL STEARATE, SILICA, ZEA MAYS (CORN) STARCH, MAGNESIUM STEARATE, DIISOSTEARYL MALATE, DIMETHICONE, BORON NITRIDE, MACADAMIA TERNIFOLIA SEED OIL, NIACINAMIDE, SALICYLIC ACID, ETHYLHEXYL PALMITATE, WATER ((AQUA) EAU), CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, TRIETHOXYCAPRYLYLSILANE, IRON OXIDES (CI 77492), IRON OXIDES (CI 77491), IRON OXIDES (CI 77499), HYDROGENATED STYRENE/ISOPRENE COPOLYMER, STEARIC ACID, MADECASSOSIDE, TOCOPHEROL","Product's animal testing policies,Unknown"
,"Nyx Professional Make Up Can't Stop Won't Stop Mattifying Powder, Fair Cswsm01",02,Facial Powder,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
G2049587 INGREDIENTS: TALC, SILICA, ORYZA SATIVA STARCH / RICE STARCH, TRIMETHYLSILOXYPHENYL DIMETHICONE, ZINC STEARATE, ETHYLHEXYL PALMITATE, OCTYLDODECANOL, ISOSTEARYL ISOSTEARATE, OCTYLDODECYL STEAROYL STEARATE, CAPRYLYL GLYCOL, PHENOXYETHANOL. MAY CONTAIN (+/-): CI 77491, CI 77492, CI 77499 / IRON OXIDES, MICA.","Product's animal testing policies,Unknown"
,"Nyx Professional Makeup Can't Stop Won't Stop Mattifying Powder, Tan Cswsm06",02,Facial Powder,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
G2049587 INGREDIENTS: TALC, SILICA, ORYZA SATIVA STARCH / RICE STARCH, TRIMETHYLSILOXYPHENYL DIMETHICONE, ZINC STEARATE, ETHYLHEXYL PALMITATE, OCTYLDODECANOL, ISOSTEARYL ISOSTEARATE, OCTYLDODECYL STEAROYL STEARATE, CAPRYLYL GLYCOL, PHENOXYETHANOL. MAY CONTAIN (+/-): CI 77491, CI 77492, CI 77499 / IRON OXIDES, MICA.","Product's animal testing policies,Unknown"
,"Maybelline New York Fit Me! Matte + Poreless Powder, Sun Beige 310",02,Facial Powder,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
G3480 TALC, PERLITE, TRIISOSTEARIN, PHENYL TRIMETHICONE, MAGNESIUM STEARATE, CAPRYLYL GLYCOL. [+/- MAY CONTAIN/PEUT CONTENIR: CI 77891/TITANIUM DIOXIDE, CI 77491, CI 77492, C177499/IRON OXIDES]","Product's animal testing policies,Unknown"
CoverGirl,"Covergirl Clean Fresh Pressed Powder, Light 140",02,Facial Powder,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
MICA, KAOLIN, ZINC STEARATE, AVENA SATIVA (OAT) KERNEL FLOUR, OCTYLDODECYL STEAROYL STEARATE, TAPIOCA STARCH, ISOPROPYL PALMITATE, CALCIUM SILICATE, DIMETHICONE, AQUA/WATER, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, PHENOXYETHANOL, SORBITAN SESQUIOLEATE, ALOE BARBADENSIS LEAF JUICE, [MAY CONTAIN +/-:IRON OXIDES (CI 77491, CI 77492, CI 77499), TITANIUM DIOXIDE (CI 77891)]","Product's animal testing policies,Unknown"
Maybelline,Maybelline New York Fit Me! Matte+poreless 112 Natural Ivory Powder,02,Facial Powder,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
G3480 TALC, PERLITE, TRIISOSTEARIN, PHENYL TRIMETHICONE, MAGNESIUM STEARATE, CAPRYLYL GLYCOL. [+/- MAY CONTAIN/PEUT CONTENIR: CI 77891/TITANIUM DIOXIDE, CI 77491, CI 77492, CL 77499/IRON OXIDES].","Product's animal testing policies,Unknown"
,"Maybelline New York Fit Me Matte + Poreless Pressed Powder, Golden 312",02,Facial Powder,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
G3480 TALC, PERLITE, TRIISOSTEARIN, PHENYL TRIMETHICONE, MAGNESIUM STEARATE, CAPRYLYL GLYCOL. [+/- MAY CONTAIN/PEUT CONTENIR: CI 77891/TITANIUM DIOXIDE, CI 77491, CI 77492 CL 77499/IRON OXIDES]","Product's animal testing policies,Unknown"
Cai Para Mi,"Cai Para Mi Pressed Powder, Natural",02,Facial Powder,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
: Mica, Kaolin, Magnesium Stearate, Dimethicone, Mineral Oil, Ethylhexyl Palmitate, Phenoxyethanol, and CI 77891 [Titanium Dioxide].","Product's animal testing policies,Unknown"
CoverGirl,"Covergirl Clean Invisible Pressed Powder, Creamy Beige 150",02,Facial Powder,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
MICA, KAOLIN, ZINC STEARATE, AVENA SATIVA (OAT) KERNEL FLOUR, OCTYLDODECYL STEAROYL STEARATE, ISOPROPYL PALMITATE, DIMETHICONE, SORBITAN SESQUIOLEATE, LAUROYL LYSINE, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, SODIUM BENZOATE, [MAY CONTAIN/PEUT CONTENIR/+/-: TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491, CI 77492, CI 77499)]","Product's animal testing policies,Unknown"
Maybelline,"Maybelline New York Fit Me! Matte+poreless Powder, 375 Java",02,Facial Powder,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
G3480 TALC, PERLITE, TRIISOSTEARIN, PHENYL TRIMETHICONE, MAGNESIUM STEARATE, CAPRYLYL GLYCOL. [+/- MAY CONTAIN: CI 77891/TITANIUM DIOXIDE, CI 77491, CI 77492, CI 77499/IRON OXIDES) F.I.L.#D166492/2","Product's animal testing policies,Unknown"
,"Fit Me Matte + Poreless Powder, 222 True Beige",02,Facial Powder,LOW,LOW,LOW,HIGH,"Ingredients from packaging:
G3480 TALC, PERLITE, TRIISOSTEARIN, PHENYL TRIMETHICONE, MAGNESIUM STEARATE, CAPRYLYL GLYCOL, [+/- MAY CONTAIN/PEUT CONTENIR: CI 77891/TITANIUM DIOXIDE, CI 77491, CI 77492 CL 77499/IRON OXIDES]","Product's animal testing policies,Unknown"
Cover FX,"Cover FX Blotting Powder, Medium",02,Facial Powder,LOW,MODERATE,LOW,MODERATE,"Ingredients from packaging:
Mica, Kaolin, Isopropyl Isostearate, Silica, Acrylates Copolymer, Camellia Sinensis (Green Tea) Leaf Extract, Triethoxycaprylylsilane, Dehydroacetic Acid, Tocopherol, Tetrahexyldecyl Ascorbate, Phytospingosine, Ethyl Linoleate, Ethyl Linolenate, Ethyl Oleate. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Chromium Oxide Green (CI 77288).","Product's animal testing policies,PETA Cruelty-free Companies"
CoverGirl,"Covergirl Clean Invisible Pressed Powder, Buff Beige 125",02,Facial Powder,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
MICA, KAOLIN, ZINC STEARATE, AVENA SATIVA (OAT) KERNEL FLOUR, OCTYLDODECYL STEAROYL STEARATE, ISOPROPYL PALMITATE, DIMETHICONE, SORBITAN SESQUIOLEATE, LAUROYL LYSINE, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, SODIUM BENZOATE, [MAY CONTAIN/+/-: TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491, CI 77492, CI 77499)]","Product's animal testing policies,Unknown"
